X,Y,Elevation,Slope,Aspect,Soil_Strength,Rock_Density,Friction_Angle,Cohesion,Rainfall,Temperature,Vibration,Risk_Label
29,0,502.4702349529141,5.767765813682927,-0.3790631138500173,287.3120200512142,2.5126592105427563,33.29414624097318,141.03279117964348,62.72111911776794,33.62723753227347,0.9811018028066667,0
30,0,501.9416451588546,15.975657408531985,-3.0959630000958014,255.45269904987396,2.5123145763846653,38.847692058441964,138.28002830393655,73.39712478061972,19.80903091611217,0.1582722200408182,0
31,0,497.2662212921097,10.379307861555949,2.644587330677232,215.99178962446393,2.6182960017530332,34.19948047167002,116.51725607987,28.011220825719494,32.33409767174317,1.654984946158926,0
32,0,499.4556323659602,17.398342228818745,0.10894338251567434,244.049163255659,2.7437328168780533,43.46457313748125,117.4210857630085,62.03765727833427,16.242996806982873,1.931585578228704,0
33,0,502.55942271667215,3.06822966232343,-2.8240210832176005,239.18740299879087,2.589103073310043,32.185916032220995,101.11873622154616,55.64692685938168,22.885806759054432,0.10417645296167444,0
34,0,498.4699717588217,11.166637245156144,2.881800042132333,207.7046956192939,2.956350474369041,37.70529974574927,130.3091786942212,78.75217409703181,25.263280997036787,1.4251538348797053,0
35,0,499.1617575643935,6.7918802506378935,0.8656309985596712,220.6698120618414,2.9954365353110814,30.030667668639715,143.6451881436495,58.29317429834805,15.542023924395984,1.286440129974186,0
36,0,499.6943225006265,5.782694604802601,1.1518280054192473,268.3077382353694,2.695480226715153,33.40047599167309,103.45406120160077,27.061420177231124,15.894875084802397,1.5651925583024986,0
37,0,499.5984646319605,7.8444237103830305,0.44376251556136515,256.3705773367402,2.915610760766609,44.078289674532066,149.89539452790876,57.951491013059616,30.202732210773533,0.7837679440913341,0
38,0,502.0955539568746,3.921962510983967,-0.8757110927835153,249.86861753700174,2.955341788617962,31.706163644580847,102.42445808510126,58.789580701341386,27.155995278970607,1.9651118425149572,0
39,0,501.1913460049769,10.93118513202419,-3.109170395620099,299.06840610819296,2.869802703739081,35.98955899736124,124.066608506177,37.06265873109909,32.75258176716353,1.8123284638669068,0
40,0,497.7348406108447,12.845723859408801,2.112279136570612,280.7948577064428,2.532201214760043,31.795005598571766,114.75375425491727,26.364209320551986,15.9088060429864,0.7507948919316265,0
41,0,498.32489570930994,14.698450209579072,0.8174107148844509,288.0365907309348,2.7750388865722924,30.711620772266013,119.2711449023326,63.6842056749347,16.35114120033038,1.3205386112454987,0
42,0,501.5317862322062,4.529804443051522,0.7920821880049445,223.49334455091392,2.539322305699534,42.58077163512079,129.5545601708666,48.523548432743496,29.196724056021647,1.4056091750726831,0
43,0,499.71126986108374,6.605089450608027,2.5736369377308144,211.89976804504548,2.956789169344596,35.27479686859276,112.71472097412956,77.06992194730623,23.764906049851543,0.18047991167754174,0
44,0,499.46664185087224,13.292785853805716,2.5626982990311284,225.79173985675905,2.903270333047453,42.788392760817075,121.11388401626631,65.3936404504141,30.47163671602633,1.9213410132770115,0
45,0,496.67276505195014,8.6158332185001,1.6362531307386976,223.8842685388854,2.988578655513682,34.28074115969251,133.14894199393163,25.210856053084544,32.50166932334055,0.6069934812043327,0
46,0,499.2512856475289,18.538119523696686,0.5155919529379708,236.01540141938028,2.973868818304744,42.56895877960727,104.73524311515652,42.469316413773534,19.97923398473548,0.45923414184707934,0
47,0,500.6435672549601,12.70658970450458,1.9605051261796933,237.9409682479452,2.966666183612194,35.15404497655507,134.53173783963246,59.47526492709366,18.248301421090407,0.03340547273997352,0
48,0,497.45225331994413,10.302102189430894,1.8234146764655792,234.5213074654605,2.6109229229726867,41.39231903119,105.37177504959725,55.3356711022482,29.278780331416563,0.7051768009855464,0
49,0,501.03668346027786,5.834714619536699,0.5042046724921281,201.82108120432846,2.6844022613244984,37.47916035855203,115.17901058664933,45.62846805571232,32.25068358395073,0.5372223901109137,0
50,0,499.48164699856704,6.2637825331311605,2.0212173889164045,242.05517752262077,2.5652837099951014,33.81847562269189,148.3670766587653,30.823242528662718,30.516086736194634,1.5630230394504885,0
51,0,498.89766270917994,19.2647968938515,0.3456707967210011,222.50629074343644,2.792907793175783,37.560649253248314,130.8785099122851,41.78267486689406,25.970941583350932,1.364876266802222,0
52,0,505.2481567003085,7.123581156443418,-3.025247309718616,284.12567794400144,2.9817733196076595,43.91776087230365,118.98649211579641,60.993342361405524,31.074558561748436,0.39860233175625215,0
53,0,497.73220494931917,8.824273539248424,-2.6183390357172738,263.2662406615525,2.811320474448964,40.19564282366926,135.5631365930049,27.50572396005479,15.373987653669293,1.2549997994743245,0
54,0,503.6295099791149,8.397643904984639,-1.819641906835233,256.18283425209364,2.851415446413094,41.91858538604757,134.52991453859852,31.26517108752693,30.878361410849045,1.8421571201093774,0
55,0,497.8552747431017,20.545091182183487,-2.646397997176426,270.44470662917035,2.673171659575076,39.93225497041501,128.20321758315038,52.527280923986694,30.311515690364992,1.2578601262303881,0
56,0,498.8761301573775,5.6469471853865105,-0.953842190308155,251.18149568431335,2.9316113459570117,38.67490357190395,118.34744872401957,71.7938950406338,25.777347509739485,0.9313179704173926,0
57,0,497.61683887622803,10.083471856714812,1.203820878158507,266.67863527954063,2.9410074912534996,36.874328620388695,137.06168759221342,67.14420114043975,18.86509749560013,1.6635383026010173,0
58,0,497.3313075958732,14.608992361760759,1.107733376679188,297.8652370397952,2.5264825179584443,37.1010112395644,104.85157261986492,44.336049717190214,26.984737672435752,1.119895112744566,0
59,0,500.78295447799127,6.441837594890554,0.15359946893319026,285.2132266806095,2.519262984964228,44.225518616050564,103.62771023282863,52.48528611040123,32.46592521412074,0.5273515955233825,0
60,0,500.4093461323199,3.9101807592011903,-2.9511507409595588,255.61233861146985,2.7469295606654454,38.29270639174483,114.52065082473014,33.59274594677092,18.96264507206855,0.6054920044203553,0
61,0,498.7679796853743,11.121353660141382,2.2359625988576637,238.3203977967483,2.669976025024805,43.70537026342798,133.16315669336944,62.2342728020331,20.500358680708928,1.225718664856435,0
62,0,497.3758001372812,10.864990246910466,0.7429645644840602,223.95521964810126,2.5738147217797085,44.48671051795186,109.45112920522999,50.91420481153653,19.647744092650775,1.1421464094140201,0
63,0,502.4360919502258,14.679305913547358,-0.5839006014574116,257.3374149143353,2.9756067129716532,39.2175889774335,138.41369239793437,72.65951122940112,30.945932647469967,0.9607565283050863,0
64,0,502.63049987855356,17.693591169216248,-2.448772558385783,208.70313112658368,2.985648203131885,37.682769085106145,134.3947828826374,33.31198929344191,28.51354216725776,1.7500735221926236,0
65,0,497.64177880549437,7.84737791897334,-2.804806351872922,281.938629948012,2.8255148837041673,39.44913762313865,135.75408472443908,71.50708732578167,34.5008998647147,1.5586132913921158,0
66,0,499.99264383081066,2.169284899607383,-2.864047814608244,219.067108098731,2.8662977079680694,30.951118063028954,135.18836630693323,20.745128502251458,16.837374272858888,1.2020216342113224,0
67,0,497.40672752129456,6.847102535348335,-0.2611140513071067,211.61333196349358,2.6408580137531263,38.473028207543635,142.63344358830918,72.80578604919504,27.632304103813965,1.189532873898781,0
68,0,501.65319290779837,9.146886108972073,0.6062138130794721,255.2673298033025,2.603095669937157,40.081969579858814,135.67772875597052,40.55236170283645,28.554746072995655,0.8484267908308012,0
69,0,497.53439379534433,8.314893604919215,1.852698860536589,267.2611183020317,2.5725576740440954,42.1529045107444,143.20255800574034,52.32354914550392,27.32686299114776,1.7111718025999993,0
70,0,502.1327237151473,6.971132593688684,-1.0433982375052087,285.2677181500666,2.719849083220954,40.790112739119834,104.41591456795611,61.38088017523467,19.38541316034889,0.0293072712415281,0
71,0,500.8563605853082,13.451099133038298,-2.442383022166719,273.2033706198192,2.9978511908733916,37.54591277909181,109.64494427393078,60.85605599662353,21.372523986226447,0.6340173796986894,0
72,0,497.7725256312602,4.183898030249222,2.1383484200917318,274.23001543572394,2.864436305052757,43.38590310743452,122.51091308285135,24.35107534964725,25.28275191312547,1.8388220591172704,0
73,0,499.03425968288457,5.640666350808584,1.5773839852398768,274.47821231295575,2.8373352994692604,35.41376343079321,139.34703496829243,29.307268638087983,21.153548629391636,0.8455656967390544,0
74,0,498.49490290005167,8.317964220021093,-0.7927575606859423,211.4396900161771,2.6915778280918854,35.544602016539834,113.11963496291588,22.396403206435835,18.74076870567347,1.1783755080002911,0
75,0,502.65349358863756,20.78267516958956,-0.9353678600086115,218.2635249822505,2.537880029342907,33.638081803887445,134.55704283218844,41.669530844527216,25.832137712405885,0.9895982044668274,0
76,0,502.11933718159503,11.303104663294405,-1.7407619131603185,279.65788885324935,2.795115002002398,43.84773236901864,137.63711464832488,45.011175194069125,21.593940885697194,0.01869487231433986,0
77,0,500.2383229495796,4.732032103053796,-2.988681086935939,208.30738206697035,2.80891265739357,38.71348044764891,105.40371475808097,58.84275025366219,34.81283814856581,0.06797148952332521,0
78,0,500.2824608682371,15.927699836611337,2.837043115510889,270.5859879794815,2.744751995559331,32.425573005233915,141.44595212658504,64.71329889213189,16.694352823359353,1.769665747627706,0
79,0,495.7330842520112,10.066510897245442,1.743366186028752,262.67048487385404,2.932376984263133,31.91144678896637,140.05144857926854,70.39765767384739,26.408531408506057,1.8393503959965987,0
80,0,499.2716588526038,12.959324948535917,0.5304630478042371,245.13151102559226,2.8139760956991977,32.007993953077296,112.24430336538461,34.10983308843111,32.02422725847222,0.6296288099007057,0
81,0,499.9464458183889,2.831413043894864,-0.8710881890763021,237.82153852495006,2.8358636824093644,36.34450705457331,116.48436664602815,59.6935242562081,27.377957786217785,1.6093905548128487,0
82,0,500.4894074648531,4.3866819364017156,-2.7290322736828294,203.50079116337824,2.848870631923714,42.381349206505796,111.86515472378403,47.37899796571483,30.814367739107425,0.26426294003629236,0
83,0,498.07808169575213,3.6923814077110833,0.7768021424018621,238.58487816759177,2.776175202429154,40.20843463380211,110.95897676907109,58.243471525954604,21.21804288006878,1.4877562447125097,0
84,0,500.92461954389427,15.427982031019125,-0.08994773834131518,258.9983458988914,2.7815575238260855,37.47136730509615,135.6122222814551,31.266923137155707,24.825122268023804,1.2890638270987194,0
85,0,503.13613908391017,8.451234718167663,-2.3013499928426158,271.50754823407516,2.7749170282821964,38.91060399572631,148.08569399724092,22.213700004836447,18.797392491423317,1.4724578089891185,0
86,0,499.52529625308813,16.466445882253886,-2.981243748665674,294.65134294488195,2.669082269817392,38.70355489734509,131.14583125594808,31.218908635249143,33.75530908536115,0.9982852281324088,0
87,0,498.1454593294346,1.3475441073961005,0.16509225843556866,285.8412450125223,2.858237144732676,31.67214727661025,130.31008628494865,45.27788688167618,32.252290606192325,1.2203489847773503,0
88,0,500.07184532914135,0.7161013160652951,0.6610394897263905,209.54714275238695,2.5953825288413426,37.82352358983791,131.1388976300651,79.05650443172182,34.15269925872167,0.7874654681863054,0
89,0,498.0179847252405,5.149194256185257,-0.459781050347464,234.17021497568282,2.968150158949109,42.94896230857046,132.2497167214388,73.95599046336292,17.438426726206092,1.6233961220832973,0
90,0,502.17539816395293,5.628733889492982,-1.5070177820546784,267.85771245618037,2.7882667239798464,35.678615584183575,114.87365407777646,44.33358304080707,23.2646149598765,0.9945514442022874,0
91,0,497.9908126151861,0.8557118857527894,-3.132301965859342,287.1695488596933,2.5279688222115597,40.29724543485298,106.76188484783214,34.3584603866539,24.921656660915737,1.6155661579181397,0
92,0,500.67600388599965,4.648078450154997,0.3463411159720516,224.70493954187629,2.5311470207988753,33.98162661797777,117.05026251191775,75.3631861557877,18.650202798330472,0.2552661111498713,0
93,0,499.9728633549808,13.976699784681978,-0.2126959100481732,246.0184767885085,2.657914977691769,41.55705661436296,117.40957271693976,74.85298776981782,26.092992173167367,0.7541465044853748,0
94,0,504.3344713901278,3.7573956691829196,-1.0760422722537388,292.32282593555493,2.682379758406333,34.88139902467164,136.82410026233686,53.82593380811582,29.94734817383494,1.0387788845705967,0
95,0,500.26494966235487,11.492032862118144,-2.9525479066822595,257.277516696934,2.79240463855537,38.8409074463154,122.07433709648063,25.51243360227995,23.01178113179363,0.5084059844396176,0
96,0,501.37976944941875,0.8272088717361289,-0.49034644385475146,263.0607189847653,2.8217804510076547,41.14183182097698,138.5412226734356,70.59509158375916,20.555500543409817,1.5073893527011473,0
97,0,500.1377548429302,9.560337165745402,2.5215854204731607,235.42093253401814,2.7277474934297303,42.12421472128227,128.78133899732242,36.74062382100759,29.956775027080347,1.5268543329836042,0
98,0,498.25804409551694,9.016014609650991,1.7348162001929512,213.1204117636731,2.5054474851145923,41.35386769063239,101.74066618013397,44.590466406260305,34.47010453062512,0.9656691231283439,0
99,0,500.1111908596305,3.818078930830531,1.04862013102095,226.1887930098996,2.751389654703194,34.57020302097692,118.79124047090673,41.27242256572673,22.32361034012235,1.5514153345678434,0
100,0,499.78908146633404,9.990680261871775,0.36199026034389103,202.42321337250436,2.7900635075734,42.51974929816387,131.272167848483,34.39551132566967,29.950909090517655,0.4133397530127494,0
101,0,501.3348436289292,7.625299923764883,1.3681788422107015,260.7210946620339,2.757353371953242,32.79007680729651,134.03976334587549,36.8463778040407,24.83277361732246,1.9000224917705808,0
102,0,500.3020394392498,10.759877101119422,2.7306635391660774,247.66485158621998,2.8763767149957187,44.80712444175036,120.1617635735799,41.632216418871764,33.80486927803381,1.102059600984311,0
103,0,499.53226259743184,2.235199952965522,0.6239086281603414,204.89317002640541,2.5648237219469356,31.846173216104805,121.48429942456397,54.39932115617677,21.45151470401937,0.5975346578815068,0
104,0,500.84019462901176,5.1862520802575185,2.8440765956161562,252.23445561855436,2.657108619251548,30.273353084454925,100.6563442449316,44.329826637972275,18.315177046703635,0.5924066614175716,0
105,0,498.1544031896773,6.785411533707477,2.895178995224254,222.57937184376308,2.92421174192324,41.59398048183198,143.55067578328266,69.09585213065499,23.10498894608644,1.7201085033238037,0
106,0,499.2996356961655,1.349517503164622,3.0471145771893475,219.4589471914755,2.679894139055532,38.9080321264172,102.96252484168397,70.22062821682067,27.619178332797976,0.7604427804896761,0
107,0,498.095935034514,2.340974623217351,0.48513441531592255,215.78243367163734,2.8387237585080296,32.10428977507493,113.67602783779698,73.87452568106329,25.476128762470225,1.245094970620345,0
108,0,499.29885530010927,8.640263463872301,0.2618732829466846,230.74845020469132,2.873915229268167,31.23548461739722,146.05135226566853,23.153588356738315,24.840694678300043,0.9202510911990065,0
109,0,500.41454595413114,5.079475584029067,2.712862449448508,240.10877881710059,2.8102689291158245,34.081508766907355,143.11743069075385,23.776688032491965,33.01789446114998,0.9902484944295911,0
110,0,497.943043080577,4.765255780889508,2.364311758168177,282.6676336710182,2.8478313666368105,43.960674990709784,109.9019892182737,31.78379785504069,22.4359038227641,1.4659334316823727,0
111,0,499.45860789948887,2.845479172107019,2.364132619006367,231.51917929231857,2.885010560551049,35.758484642016526,138.40425976439832,60.02070346420187,30.905734042315352,0.025408769811762877,0
112,0,497.879308424419,1.8289523476644798,0.7284941307342121,299.08366386032225,2.6955894206536337,41.3392207077529,129.514943447079,71.59924894082394,29.9720084267706,0.711519033421836,0
113,0,499.55113278419907,11.536891100994822,0.14989235961450065,251.0479821899845,2.5009230635130697,43.306767032930665,147.5935156619863,21.868018084650565,28.794071586092755,1.6312919875026122,0
114,0,500.8535457563599,10.877446721568027,0.0652828417039669,268.08069014270416,2.6259671437228187,39.80326361838428,118.1050487101064,21.400974806838363,15.621296559722555,0.6879098735320877,0
115,0,502.3956511800617,3.3541317802483084,1.043008361150135,264.91933343766544,2.593719612622528,42.89628675219703,133.2004438059316,50.54819302798286,29.53757296934728,0.7851723162035145,0
116,0,500.59787478690777,16.224666444833797,2.8779365552584117,204.29579548941427,2.8510229660830535,43.621383521914794,104.33107752696434,58.40448158505624,17.02848213160211,0.8939246663868201,0
117,0,498.8249691642997,17.284854086167073,3.0787075396207686,290.4236730997129,2.773756438678416,39.69765164048289,110.97434254627434,63.96301047198354,15.359382824641655,0.49942006405478767,0
118,0,496.7254094587689,2.605546261741071,2.6679172271340628,257.72969822981065,2.994541182586511,31.467856284619355,112.37454845208077,47.30030172284695,29.27325490270514,1.8740418803043593,0
119,0,497.7795193069957,8.823848677856194,0.1947626236957599,265.9495379985536,2.5232725925319297,35.61115126394641,145.47460531467436,26.206819771536864,22.17707506016877,0.20160529075156375,0
120,0,499.2256560000451,18.8253939138546,-0.04320377566468758,260.061952067476,2.970859658091517,43.07554010874706,147.8007996275793,47.05498954606229,33.768507302242796,0.2504760748526724,0
121,0,502.7756817100258,6.180684615589198,0.07059935062197549,225.9795283289266,2.8643741815650787,35.01757748402839,112.3481875398188,29.36453892176116,18.13527982489794,0.3822859798839753,0
122,0,500.16050612609376,18.73374216758241,2.685746524029776,210.72787267516543,2.6912296970622327,30.92118823071004,100.48255296729297,43.655603422709504,22.257705477603597,0.7736291234327113,0
123,0,497.2241941185899,12.21155357528864,1.481579752138546,233.32193955270503,2.774186025868975,30.28182522638083,135.95293742470133,38.819018229675024,34.78385124960087,0.5632578981254908,0
124,0,500.7998018973869,6.215306198362746,1.9294118493817745,249.11628378559814,2.9335299083003887,31.150470708730815,111.03063020990994,25.25250724890841,17.78099269806457,0.18548828809379647,0
125,0,497.8973150226905,17.82617153516777,2.808888872194466,270.5144651750752,2.8861713548086643,39.737209150072566,116.30828742750762,68.7994478790971,30.093660451603466,0.49139780314040205,0
126,0,495.3686355419264,10.03543447090621,0.9016733673666489,299.7535030476231,2.76213354145607,35.7377413169127,113.1123269218541,27.85555351078839,17.0286433692007,0.911339748539876,0
127,0,500.1602061499136,11.205344177991496,-0.31441968292407846,295.6789663129872,2.9758953526625973,34.81983857536523,123.5669453566114,36.12621120543548,16.305420675608985,0.9156538659741458,0
0,1,497.2181437017643,2.9585645646060383,0.44728314001375136,221.74894795093098,2.518976497875152,33.712332665815254,109.49271626156417,76.38277456417102,28.451526426813913,0.18468738929154993,0
1,1,499.72429686334885,2.8356291712209645,-0.2481437280313317,244.47901493194783,2.971151265111203,30.867140992665053,122.31378742688821,21.24877165598423,20.773199793330306,0.29616462824810275,0
2,1,501.62270228976394,10.786752108049178,-3.061910637432511,237.1945124457614,2.9012172467734905,41.852128486430196,126.18721744739953,72.39204985453543,15.41058424887183,0.2462940399643676,0
3,1,496.3557105177283,9.616715287442636,-2.7188046169038333,248.36677468262542,2.824325038740388,41.6671658265271,100.35285086241359,57.837806462360106,26.804622512506416,1.3287476897582675,0
4,1,495.0101033552435,14.657834122312105,-0.5213207322962136,279.94090436081706,2.807671141480041,39.61407860270049,137.50313877700347,74.8820934425629,20.133856079838637,1.8260703697643292,0
5,1,499.50600916636154,6.483583368777637,-1.0149063360632655,291.8293670143849,2.856220077006325,33.06625780446795,101.8688057199061,41.385681544638814,27.359615021656374,1.4894766613712311,0
6,1,497.74617385033093,5.641779270598414,-2.664827362809791,202.72508393482912,2.518759093887923,33.16326291150573,105.2216517565971,78.80917126501933,18.95108411220621,0.496179709605302,0
7,1,499.3616023819314,5.180683437800984,0.44534066133019584,220.49242212492058,2.8078055205451715,30.316663990511998,115.18500530811447,27.293925141720727,18.25263280217469,0.13934822196724928,0
8,1,500.0020866247182,2.448799799521528,-0.39376710407746357,266.9923971215152,2.732831177948651,36.98055954756914,138.26305219863966,75.89402998519793,24.130809699253458,1.4030616049290516,0
9,1,499.1654386504922,12.640488427190064,-1.5674310262098659,257.3848388544333,2.557025779772972,37.779948966807254,144.8927000797873,45.184551828899174,33.10075631129958,0.3948243619288072,0
10,1,500.904793147653,9.46211172351946,-0.7970249330979264,204.47531737582955,2.8810736659626244,44.97105694449893,109.01860148056718,20.761771513372825,31.778320857660155,0.11904005718901889,0
11,1,499.764597848849,5.715546039990283,0.7007217079210718,274.2800058056061,2.944262623013581,44.66762473924862,142.18248232201378,21.03186998020166,17.67699073066279,0.22014523425311738,0
12,1,502.5203256765892,3.9524017753778544,-2.71942431791953,259.526074611628,2.623581341960605,42.108904951490345,133.55779173067216,61.39404265338207,22.925191868289318,1.5460236618247014,0
13,1,502.91882611963194,12.390186710256632,-2.836166959280535,233.08804176580162,2.587842438133908,42.8715402599299,118.10215756219044,46.5592360119399,34.39160890030408,0.458658428507283,0
14,1,497.57706038908145,1.9478957860475674,0.5031844951673794,215.54440757432536,2.60261974688504,35.93584302138965,117.41770018225719,64.93450619260543,29.91259400402253,1.801097260853944,0
15,1,499.8933984358559,6.741248032252691,1.9861339977219918,272.41121079154533,2.9086829163055117,41.540039906654485,101.96793428804187,25.576546516566893,16.292972162145702,1.947143934453767,0
16,1,495.0439903342516,15.489039699865618,2.373718457209185,203.92805663640888,2.6280007748730054,30.194629274070497,149.64982850909706,78.35098936222997,28.894619256222427,1.8585464545352934,0
17,1,498.3527055830538,11.655438041700895,1.167181902959123,287.1668572379844,2.898882369712643,34.34446209551733,138.03400542574386,22.172225454338164,31.86897448222186,0.031218933911247193,0
18,1,498.3316615007465,14.765599202909398,1.137461075196897,231.73866490816434,2.623811828581813,32.492000866957504,147.75154315417683,20.49552065224864,30.267134359708518,1.467926730593685,0
19,1,500.196946894706,12.150074038890986,1.0465528357121223,292.7148569256239,2.9526410639864205,41.22285062262425,127.46113471215867,51.44543911526675,22.122406048717817,1.8258507505703643,0
20,1,501.1765689393251,2.6177334129882244,2.9151988789271295,247.86839722654037,2.8305058592501684,42.35263030243621,139.73424505318135,33.63499330724697,34.99983878243577,1.0742649267295417,0
21,1,498.4976936592913,1.5145246396247019,-2.8584556473298566,210.72989136773353,2.5630467488503577,38.754845980928486,109.65569745701166,77.85018801917154,21.851729468145777,1.088390572702221,0
22,1,500.594180399575,2.373150670660387,1.5724908622337377,247.09955885382786,2.5737808852523916,42.80271796215849,147.28195847591624,34.00340115789523,31.359845733818542,0.4792299918260585,0
23,1,498.37324101148323,4.550223264586103,2.078957811168883,263.20670239185785,2.74915193766651,34.300744650788815,147.61743649077346,46.92060562231183,29.454413335716318,0.09389677760988846,0
24,1,499.91328830127924,7.102239702871184,1.8674413690225828,286.0144781599737,2.834796629843967,44.67299435245506,106.12567482185287,30.494883136060277,31.33138465454389,0.8019958900552715,0
25,1,497.26097324202516,7.5077826836633115,1.5327074086052739,260.2806876436364,2.875830846634287,42.52589642662778,118.62614323909966,35.12406115692704,32.943160246331544,0.35102232203592343,0
26,1,497.2241647574455,4.786655016761639,-0.572351373266702,287.0002457739762,2.847579788582808,33.580680521284464,110.28164985502681,73.05981175391256,28.690207602836715,0.8767007639250088,0
27,1,498.7980697370248,13.795011720813026,-1.2451951174012232,234.5353559319757,2.810084637559541,37.87394105920233,149.9433099435694,52.246736993882415,25.228926286033857,1.0099263838416503,0
